,Unnamed: 0.1,Unnamed: 0,race,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN2,FairSC_normalized2,FairSC2,FairDEN3,FairSC_normalized3,FairSC3,FairDEN4,FairSC_normalized4,FairSC4,FairDEN5,FairSC_normalized5,FairSC5,FairDEN6,FairSC_normalized6,FairSC6,FairDEN7,FairSC_normalized7,FairSC7,FairDEN8,FairSC_normalized8,FairSC8,FairDEN9,FairSC_normalized9,FairSC9,FairDEN10,FairSC_normalized10,FairSC10,FairDen2,FairDen3,FairDen4,FairDen5,FairDen6,FairDen7,FairDen8,FairDen9,FairDen10
1093,1093,48210,4,26,143280,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,2,0,7,7,4
1094,1094,27917,4,40,178983,9,0,30,1,0,0,0,0,1,1,1,0,0,1,1,1,3,5,3,4,4,6,6,5,6,5,8,4,1,0,4,1,0,2,2,0,3,5,5,1,9
1095,1095,24803,4,25,259300,13,0,16,0,0,1,0,1,1,0,2,3,0,0,0,1,2,3,1,5,3,2,4,3,3,1,5,3,2,2,6,3,1,2,3,2,1,3,6,0,7
1096,1096,47817,4,29,101108,9,0,15,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,9,6,3,1,2,2,4,0,1,3,4,2
1097,1097,2514,4,29,490332,10,0,45,1,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0,1,2,2,4,0,1,3,4,2
1098,1098,5158,4,22,36011,11,0,30,0,0,1,0,0,1,0,2,0,0,3,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,5,3,1,2,2,4,0,1,3,4,3
1099,1099,43173,4,48,195104,9,0,60,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,9,1,6,0,2,2,0,3,1,5,1,2
1100,1100,2829,4,36,107302,14,0,60,1,0,0,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,2,3,6,7,8,9,2,1,0,2,2,4,0,1,3,4,2
1101,1101,38918,4,38,314007,9,0,78,0,0,1,1,1,2,1,1,2,1,1,3,0,3,3,0,0,3,4,5,3,1,3,0,6,7,6,1,6,1,1,0,3,1,3,6,5,5
1102,1102,41084,4,64,209291,9,0,60,1,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,4,3,4,1,3,1,5,5,8,1,2,3,6,1,2,3,2,1,3,6,0,7
1103,1103,17011,4,23,187513,11,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1104,1104,43770,2,45,166181,9,0,25,0,0,0,0,1,1,1,1,0,1,1,1,0,3,2,3,4,1,0,5,5,5,5,8,4,1,9,4,1,0,2,2,0,0,1,5,1,2
1105,1105,35005,4,39,107302,13,0,35,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
1106,1106,7337,4,37,538443,9,14344,40,1,0,1,0,1,2,0,0,2,3,0,3,3,0,4,2,2,2,3,5,4,0,0,7,2,6,7,9,0,1,1,0,3,4,2,4,6,6
1107,1107,9620,4,62,26911,4,0,66,0,0,1,0,1,2,1,1,2,1,1,3,2,3,4,0,4,2,4,5,3,4,5,0,1,1,6,0,5,1,1,0,3,4,2,6,5,5
1108,1108,23323,4,24,103277,9,2597,40,0,0,0,0,0,0,1,2,1,1,3,1,1,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
1109,1109,14023,4,54,257869,10,0,28,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,3,7,1,1,2,2,4,0,1,3,4,3
1110,1110,31405,4,41,469454,10,0,40,0,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0,1,2,2,4,0,1,3,4,2
1111,1111,13294,4,61,168654,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
1112,1112,16794,4,24,109053,9,0,25,0,0,0,0,0,1,0,2,0,0,0,1,1,2,5,1,5,4,2,4,5,3,1,8,3,2,0,6,3,0,2,2,0,3,5,5,1,9
1113,1113,34548,4,21,188923,9,0,25,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3,0,0,1,1,5,0,7,7,0
1114,1114,18111,4,52,104280,10,0,50,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,4,4,6,1,5,1,5,4,8,1,0,3,7,0,2,2,0,3,5,5,2,9
1115,1115,40756,4,51,126850,9,0,65,0,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,1,4,5,7,1,3,6,6,7,9,1,6,1,2,2,4,0,1,3,4,2
1116,1116,27492,1,61,80896,14,0,45,1,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1,1,2,2,4,0,1,3,4,2
1117,1117,18701,4,51,228516,9,0,45,0,0,0,0,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
1118,1118,9452,4,47,464945,9,0,45,0,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,5,3,5,1,0,0,2,2,6,3,9,0,1,2,2,4,0,6,3,8,8
1119,1119,43277,2,47,234470,12,0,40,0,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,8,4,1,0,4,1,0,2,2,0,3,5,5,1,9
1120,1120,10351,4,38,222450,10,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,4,1,0,1,6,6,7,6,1,8,4,4,8,8,0,0,1,1,5,0,7,7,4
1121,1121,14421,4,34,31740,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
1122,1122,33131,4,32,28984,10,0,25,0,0,1,0,0,1,1,2,0,0,3,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,4,3,1,2,2,4,0,1,3,4,3
1123,1123,31108,1,38,125499,13,7688,60,1,0,1,0,1,1,1,1,3,1,1,0,0,3,3,3,4,3,0,5,3,5,5,5,4,1,2,4,1,1,2,3,2,1,3,6,0,7
1124,1124,23656,4,20,184779,10,0,20,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3,0,0,1,1,5,0,7,7,0
1125,1125,853,4,26,96467,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
1126,1126,13097,4,37,194004,7,0,25,0,0,1,0,0,1,1,1,0,0,1,0,2,3,3,3,4,5,0,4,1,5,5,2,4,1,8,4,1,1,2,2,2,1,6,0,8,8
1127,1127,36064,4,39,346478,9,0,40,1,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,0,0,0,1,2,6,5,9,0,0,0,1,1,5,0,1,2,0
1128,1128,26577,4,64,149775,14,0,8,0,0,1,1,1,2,1,1,2,0,1,0,2,3,3,3,4,3,6,1,3,6,5,5,5,8,6,7,1,1,1,0,2,1,3,6,0,5
1129,1129,33462,4,56,124137,15,99999,45,1,1,1,1,1,2,2,0,-1,2,1,-1,4,3,-1,3,4,-1,0,2,-1,5,5,-1,4,8,-1,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
1130,1130,10587,2,42,204450,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1,0,0,1,1,2,4,2,3,1
1131,1131,33494,4,56,296991,15,0,55,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,5,5,3,5,2,5,4,8,8,4,1,1,2,3,2,1,3,6,8,7
1132,1132,884,4,33,258498,10,0,60,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,0,1,6,0,2,2,0,3,5,5,1,9
1133,1133,22708,2,24,67804,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
1134,1134,29626,4,28,160981,10,0,52,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
1135,1135,34219,4,53,116288,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
1136,1136,7180,4,37,218184,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1137,1137,27756,2,21,478457,10,0,12,0,0,1,0,1,2,1,1,2,1,1,3,0,3,3,3,4,3,0,5,3,5,5,0,4,1,6,4,1,1,1,0,3,1,3,6,5,5
1138,1138,10849,4,51,123011,13,0,50,1,0,0,1,1,1,2,0,0,2,2,1,4,1,2,5,3,1,5,2,5,2,2,8,7,8,9,2,1,0,2,2,0,0,1,5,1,2
1139,1139,31939,4,44,157217,13,0,42,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1140,1140,19602,2,41,114967,11,0,40,1,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
1141,1141,9733,4,47,114754,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
1142,1142,8675,4,33,196385,14,0,37,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4,0,0,1,0,3,5,1,2,0
1143,1143,17023,4,36,152307,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8,0,0,1,1,2,4,2,3,1
1144,1144,23242,2,45,236612,7,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1,1,2,2,4,0,1,3,4,3
1145,1145,39704,0,33,26252,12,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
1146,1146,37349,4,18,192254,10,0,10,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3,0,2,2,0,0,1,5,1,2
1147,1147,40684,4,20,95552,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,6,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,2,4,7,7,4
1148,1148,5994,4,52,99307,12,3103,48,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,5,2,6,4,8,3,4,1,1,2,2,4,0,1,3,4,3
1149,1149,37908,4,21,415755,10,0,40,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0,0,0,2,0,3,5,5,2,9
1150,1150,24986,4,24,134787,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,0,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
1151,1151,37543,4,52,266433,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,3,4,0,6,5,6,6,0,1,8,6,4,3,0,0,0,1,1,5,0,7,7,4
1152,1152,3919,4,22,73203,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,6,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,2,4,7,7,4
1153,1153,43342,4,35,49020,12,0,35,0,0,0,1,1,1,2,0,0,2,2,1,4,1,2,5,3,1,5,2,5,2,2,8,7,8,9,2,1,0,2,2,0,0,1,5,1,2
1154,1154,7497,4,33,121966,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
1155,1155,31292,4,42,194417,10,0,40,1,0,0,0,0,0,1,1,1,1,1,2,0,3,1,3,1,0,1,6,6,6,6,1,8,4,4,3,8,0,0,1,1,5,0,7,7,4
1156,1156,15509,4,46,170850,9,0,50,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,0,5,0,1,3,4,8,7,5,3,6,0,0,1,0,3,5,1,2,0
1157,1157,40074,2,49,316323,9,0,48,1,0,0,0,1,1,1,1,0,1,1,1,0,3,2,3,4,1,0,5,5,5,5,8,4,1,9,4,1,0,2,2,0,0,1,5,1,2
1158,1158,31319,4,32,420895,13,0,47,0,0,0,0,1,1,0,0,0,3,0,1,3,0,2,2,2,1,3,5,5,0,0,8,2,6,9,9,0,0,2,2,0,0,1,5,1,2
1159,1159,19819,4,35,134367,12,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,1,5,3,0,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,5,0,1,2,0
1160,1160,1584,4,48,65535,9,0,50,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,1,5,1,3,8,8,7,0,3,6,0,2,2,0,3,5,5,1,9
1161,1161,14981,4,45,201865,16,0,45,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,2,2,6,7,8,3,2,1,1,2,2,4,0,1,3,4,3
1162,1162,46048,2,20,187149,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1,0,0,1,1,2,4,2,3,1
1163,1163,22543,4,18,193166,5,0,42,0,0,1,0,0,1,1,1,0,1,0,4,2,3,2,3,2,1,4,5,7,4,5,6,1,1,3,0,5,1,2,2,4,0,1,3,4,3
1164,1164,32730,4,42,55457,6,0,40,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,1,7,4,5,6,1,1,9,0,5,1,2,2,4,0,1,3,4,2
1165,1165,35837,4,56,116878,3,0,40,1,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,5,4,1,7,4,5,2,1,1,3,0,5,1,2,2,4,0,6,3,8,3
1166,1166,30196,4,34,35595,11,0,40,0,0,0,0,1,0,1,1,1,1,3,1,0,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
1167,1167,44168,4,34,176862,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
1168,1168,27058,4,23,163090,12,0,20,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,6,3,1,2,2,4,0,1,3,4,3
1169,1169,30570,4,24,315476,12,0,40,0,0,0,0,1,1,0,0,0,3,0,1,3,0,2,2,2,1,3,2,5,0,0,8,2,3,9,2,4,0,2,2,0,0,1,5,1,2
1170,1170,33985,4,24,314440,9,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,9,0,0,0,1,1,5,0,7,7,4
1171,1171,1388,4,19,194095,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1172,1172,19105,2,44,189956,13,15024,40,1,0,1,1,1,1,2,1,3,2,1,0,4,3,3,3,4,5,0,5,1,5,5,2,4,1,8,4,1,1,2,3,2,1,3,0,8,8
1173,1173,25982,4,25,192321,12,0,80,0,0,1,1,1,2,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6,1,1,3,2,1,3,6,0,7
1174,1174,12829,4,37,241998,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1175,1175,16332,4,21,305781,9,0,45,0,0,0,0,0,1,0,2,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0,0,2,2,0,3,5,5,2,9
1176,1176,19486,4,28,188278,13,0,50,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
1177,1177,24588,4,23,210797,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1178,1178,34402,4,20,24008,10,0,40,0,0,0,0,0,0,1,2,1,1,3,1,1,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
1179,1179,36423,4,34,121093,13,0,53,1,0,0,1,1,0,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,4,7,8,0,2,1,0,0,2,0,3,5,5,2,9
1180,1180,34641,4,59,249814,9,0,37,0,0,0,0,1,1,1,1,0,1,1,1,2,3,5,3,4,4,6,1,5,6,5,4,8,1,0,3,7,0,2,2,0,3,5,5,2,9
1181,1181,13709,4,48,255439,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,3,4,0,6,6,6,6,0,1,8,6,4,3,0,0,0,1,1,5,0,7,7,4
1182,1182,12967,4,51,103995,12,0,25,0,0,1,1,1,1,1,1,3,0,1,0,2,3,3,3,4,5,6,1,1,6,5,2,4,1,8,4,1,1,2,3,2,1,6,0,8,8
1183,1183,7168,4,22,62865,12,0,40,0,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,4,7,3,0,2,4,0,2,2,0,3,5,5,2,9
1184,1184,41543,4,30,385177,13,0,24,1,0,1,0,1,1,0,2,3,3,0,0,3,0,3,2,2,3,3,5,3,0,0,5,2,6,2,9,0,1,2,3,2,1,3,6,0,7
1185,1185,15681,4,32,37210,13,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
1186,1186,28126,4,31,191834,10,0,40,1,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1187,1187,22177,0,35,85548,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
1188,1188,21479,4,44,226129,11,0,50,1,0,1,1,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,3,6,4,7,9,4,6,1,2,2,4,0,1,3,4,2
1189,1189,8807,4,69,169717,13,6418,45,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,4,3,5,2,3,5,2,5,4,8,2,4,1,1,2,3,2,1,3,6,0,7
1190,1190,35682,4,38,111128,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
1191,1191,1282,4,65,36039,9,0,40,1,0,0,1,1,1,1,1,0,1,1,4,2,3,2,3,4,1,6,1,7,6,5,6,8,1,9,3,7,0,2,2,4,0,1,3,4,2
1192,1192,15217,2,21,372636,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,5,4,1,0,0,1,1,5,0,1,7,0
1193,1193,8869,4,23,40021,10,0,70,0,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6,1,2,3,2,1,3,6,0,7
1194,1194,35680,4,35,123939,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
1195,1195,11416,4,41,120277,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1196,1196,30625,4,53,55861,9,0,40,1,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,5,3,7,0,0,1,1,5,0,7,7,0
1197,1197,35649,4,41,106501,12,7688,50,1,0,1,1,1,1,2,0,0,2,2,0,4,1,3,3,3,5,0,2,1,5,2,2,4,8,8,4,1,1,2,2,2,0,6,0,8,8
1198,1198,46501,4,45,201699,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,6,6,6,6,6,1,8,4,4,3,7,0,0,1,1,5,0,7,7,4
1199,1199,23751,4,61,97128,13,0,45,1,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,8,7,8,0,4,1,0,2,2,0,3,5,5,1,9
1200,1200,41471,4,48,102359,16,0,60,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,5,2,3,2,2,5,7,8,2,2,1,1,2,3,2,1,3,6,0,7
1201,1201,672,4,17,368700,7,0,10,0,0,1,0,0,1,0,2,3,0,0,0,3,2,3,1,5,3,2,4,1,3,1,2,3,2,8,6,3,1,2,3,2,1,3,0,8,7
1202,1202,3610,4,45,177543,9,0,50,0,0,0,1,1,0,1,1,1,1,1,2,0,3,1,0,4,0,0,5,6,1,3,1,8,7,5,3,6,0,0,1,1,5,0,7,7,0
1203,1203,33194,4,27,241431,9,0,35,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,5,8,9,0,0,1,1,5,0,7,7,0
1204,1204,24539,4,40,142886,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1205,1205,24810,4,35,129597,10,0,46,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,4,0,4,1,3,0,7,3,4,4,7,5,4,6,0,0,1,0,3,5,1,2,0
1206,1206,17922,4,36,178815,13,8614,40,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,0,2,1,5,2,2,4,8,3,4,1,1,2,2,4,0,6,3,8,8
1207,1207,9988,4,41,144995,14,0,55,0,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,4,7,8,0,2,1,0,2,2,0,3,5,5,2,9
1208,1208,42797,4,50,123004,9,0,40,1,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
1209,1209,38131,4,39,191161,9,0,55,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
1210,1210,3714,2,44,286750,13,0,50,1,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1,1,2,2,4,0,1,3,4,2
1211,1211,30973,4,31,128567,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,1,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
1212,1212,17846,4,45,178341,14,0,50,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
1213,1213,3366,4,36,84306,13,5013,50,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,5,2,7,2,2,6,7,8,3,2,1,1,2,2,4,0,6,3,4,3
1214,1214,33702,4,34,24361,15,10520,40,1,0,1,1,1,2,2,0,2,2,2,3,4,1,4,5,3,2,0,2,3,5,2,0,4,8,6,4,1,1,1,0,3,4,2,6,5,5
1215,1215,32960,4,60,164730,13,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,0,4,1,0,0,1,0,3,5,1,2,0
1216,1216,47759,4,62,99470,9,0,45,1,0,0,1,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
1217,1217,46622,4,32,246282,16,2961,99,0,0,1,1,1,2,2,0,2,1,1,3,0,3,4,0,0,2,4,5,4,1,3,7,6,7,7,1,6,1,1,0,3,4,2,4,6,6
1218,1218,10069,4,51,203015,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
1219,1219,18747,2,39,169249,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1,0,0,1,1,2,4,2,3,1
1220,1220,41598,4,38,152307,13,0,41,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1221,1221,9828,4,32,191856,14,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4,0,0,1,0,3,5,1,2,0
1222,1222,34956,2,35,174571,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1,0,0,1,1,2,4,2,3,1
1223,1223,13328,4,34,105493,14,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
1224,1224,18683,0,30,76313,9,0,48,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,5,5,5,4,4,1,0,4,1,0,0,1,0,3,5,5,2,9
1225,1225,24534,4,31,209101,15,0,25,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,5,2,3,2,2,5,7,3,2,2,1,1,2,3,2,1,3,6,0,7
1226,1226,44526,4,32,221680,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
1227,1227,12208,4,42,198316,14,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1228,1228,20841,4,19,231972,7,0,20,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,6,3,1,2,2,4,0,1,3,4,3
1229,1229,28929,4,18,113185,7,0,25,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,6,3,1,2,2,4,0,1,3,4,3
1230,1230,41591,4,22,214731,10,0,15,0,0,0,0,0,0,0,2,1,0,0,1,1,2,1,1,5,0,2,4,0,3,1,4,3,2,5,6,3,0,0,1,0,5,0,1,2,0
1231,1231,45121,4,18,65098,9,0,30,0,0,0,0,0,1,0,2,0,0,3,1,1,2,5,1,5,4,2,4,5,3,1,4,3,2,0,6,3,0,2,2,0,3,5,5,2,9
